gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region
female,hispanic,61.90000153,yes,no,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,17,high,other
female,hispanic,48.86000061,no,yes,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,13,low,other
male,hispanic,56.02999878,no,no,no,no,8.199999809,7.539999962,0.800000012,0.818710029,14,low,other
female,hispanic,53.70999908,no,no,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,17,low,other
female,hispanic,55.86999893,no,yes,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,16,low,other
female,hispanic,54.22000122,no,yes,yes,no,8.199999809,7.539999962,0.800000012,0.818710029,13,low,other
male,other,65.12999725,yes,yes,yes,no,5.800000191,9.550000191,0.100000001,0.805999994,16,high,west
female,hispanic,58.79999924,no,no,yes,no,5.800000191,9.550000191,0.100000001,0.805999994,13,high,west
male,other,62.97000122,yes,no,yes,no,5.800000191,9.550000191,0.100000001,0.805999994,13,high,west
male,other,58.93999863,yes,yes,no,no,5.800000191,9.550000191,0.100000001,0.805999994,15,low,west
male,hispanic,53.90999985,no,no,yes,no,4.400000095,9.550000191,1.5,0.805999994,12,high,west
female,hispanic,48.25,yes,no,yes,no,4.400000095,9.550000191,1.5,0.805999994,12,low,west
male,other,63.11999893,yes,no,yes,no,6.099999905,8.100000381,1.600000024,0.730949998,15,high,west
female,other,46.88999939,yes,yes,yes,no,6.099999905,8.100000381,1.600000024,0.730949998,13,high,west
male,other,46.66999817,no,no,yes,no,6.099999905,8.100000381,1.600000024,0.730949998,13,low,west
male,other,56.65999985,no,no,yes,no,6.099999905,8.100000381,1.600000024,0.730949998,13,low,west
female,other,45.91999817,no,no,yes,no,6.099999905,8.100000381,1.600000024,0.730949998,12,low,west
female,other,44.31000137,no,no,yes,no,6.099999905,8.100000381,1.600000024,0.730949998,12,low,west
male,hispanic,49.34999847,yes,no,yes,yes,6.900000095,9.550000191,0.100000001,0.805999994,16,low,west
male,hispanic,45.31000137,no,no,yes,yes,6.900000095,9.550000191,0.100000001,0.805999994,14,low,west
female,other,67.40000153,no,no,yes,yes,6.099999905,8.100000381,0.400000006,0.730949998,14,low,west
female,other,47.88000107,no,no,yes,yes,6.099999905,8.100000381,0.400000006,0.730949998,12,low,west
male,hispanic,38.90999985,no,no,yes,yes,6.099999905,8.100000381,0.400000006,0.730949998,14,low,west
female,hispanic,48.09999847,no,no,no,yes,6.099999905,8.100000381,0.400000006,0.730949998,12,low,west
male,other,43.63999939,no,no,yes,no,5.900000095,8.409999847,1,0.69284004,12,high,west
female,other,40.36000061,no,no,yes,no,6.099999905,8.100000381,0.400000006,0.730949998,12,high,west
female,other,50.77999878,yes,no,yes,no,6.099999905,8.100000381,0.400000006,0.730949998,14,high,west
male,other,60.04999924,no,yes,yes,no,6.099999905,8.100000381,0.400000006,0.730949998,12,low,west
male,other,45.38999939,yes,yes,yes,no,6.099999905,8.100000381,0.400000006,0.730949998,14,low,west
female,other,63.13000107,yes,no,yes,no,6.099999905,8.100000381,0.400000006,0.730949998,15,high,west
male,other,49.04999924,no,no,yes,no,6.099999905,8.100000381,0.400000006,0.730949998,15,low,west
male,other,51.70999908,no,no,yes,no,6.099999905,8.100000381,0.400000006,0.730949998,12,low,west
female,other,58.72000122,yes,no,yes,no,6.099999905,8.100000381,0.400000006,0.730949998,16,low,west
male,hispanic,53.58000183,no,no,yes,no,6.800000191,10.14999962,0.300000012,0.831409991,12,low,west
female,other,50.25,yes,no,no,no,6.800000191,10.14999962,0.300000012,0.831409991,12,low,west
female,hispanic,50.86000061,no,no,yes,no,6.800000191,10.14999962,0.300000012,0.831409991,13,high,west
female,other,43.16999817,no,no,yes,no,6.800000191,10.14999962,0.300000012,0.831409991,13,high,west
male,other,68.22000122,no,no,yes,yes,7.300000191,11.36999989,0.100000001,0.615469992,16,low,west
female,other,46.33000183,no,no,yes,yes,7.300000191,11.36999989,0.100000001,0.615469992,12,low,west
male,other,54.25999832,no,no,yes,yes,7.300000191,11.36999989,0.100000001,0.615469992,12,low,west
female,other,57.90000153,yes,no,yes,yes,7.300000191,11.36999989,0.100000001,0.615469992,16,high,west
male,other,56.95999908,no,no,yes,yes,7.300000191,11.36999989,0.100000001,0.615469992,12,low,west
male,other,58,no,no,yes,yes,7.300000191,11.36999989,0.100000001,0.615469992,12,low,west
male,other,43.61000061,yes,no,yes,no,5.900000095,8.409999847,0.400000006,0.69284004,13,high,west
male,other,57.38000107,no,no,yes,no,5.900000095,8.409999847,0.400000006,0.69284004,15,low,west
male,hispanic,53.56000137,no,no,yes,no,5.900000095,8.409999847,0.400000006,0.69284004,15,low,west
male,other,54.68000031,yes,no,yes,no,5.300000191,9.5,3,0.547340035,14,low,west
male,hispanic,43.63000107,no,no,yes,no,6.099999905,8.100000381,2.5,0.730949998,14,low,west
male,hispanic,58.88000107,no,no,yes,no,6.099999905,8.100000381,2.5,0.730949998,12,low,west
female,other,55.09000015,yes,no,yes,no,6.099999905,8.100000381,2.5,0.730949998,14,high,west
female,hispanic,41.20000076,no,no,yes,no,7.199999809,8.100000381,0.5,0.730949998,12,low,west
female,other,36.06999969,no,no,no,no,7.199999809,8.100000381,0.5,0.730949998,12,low,west
male,other,54.31000137,no,no,yes,no,7.199999809,8.100000381,0.800000012,0.730949998,12,low,west
male,other,42.45999908,yes,no,yes,no,7.199999809,8.100000381,0.800000012,0.730949998,13,low,west
male,other,58.54999924,no,no,no,no,7.199999809,8.100000381,0.800000012,0.730949998,14,low,west
female,other,58.84000015,yes,yes,yes,no,7.199999809,8.100000381,0.800000012,0.730949998,15,low,west
female,hispanic,40.38000107,no,no,no,no,6.099999905,8.100000381,1.5,0.730949998,12,low,west
male,other,45.83000183,yes,yes,yes,no,6.099999905,8.100000381,1.5,0.730949998,13,low,west
female,other,60.34999847,yes,no,yes,no,6.099999905,8.100000381,1.5,0.730949998,16,high,west
male,other,46.22000122,no,no,yes,no,6.099999905,8.100000381,1.5,0.730949998,12,low,west
male,other,56.86000061,yes,yes,yes,no,6.099999905,8.100000381,1.5,0.730949998,15,high,west
female,other,53.24000168,yes,no,yes,no,6.099999905,8.100000381,1.5,0.730949998,12,low,west
male,other,45.68999863,no,no,yes,no,6.099999905,8.100000381,1.5,0.730949998,14,high,west
female,other,49.90000153,no,no,yes,no,6.099999905,8.100000381,1.5,0.730949998,14,low,west
female,other,56.06999969,no,no,yes,no,6.099999905,8.100000381,1.5,0.730949998,14,low,west
male,other,61.15999985,no,no,yes,no,10.30000019,9.550000191,1.100000024,0.805999994,16,low,west
female,other,46.06000137,yes,no,yes,no,10.30000019,9.550000191,1.100000024,0.805999994,13,low,west
male,other,45.86999893,no,yes,yes,no,10.30000019,9.550000191,1.100000024,0.805999994,16,high,west
female,hispanic,34.47999954,no,no,yes,no,10.30000019,9.550000191,1.100000024,0.805999994,12,low,west
female,other,60.79000092,no,no,yes,no,4.599999905,11.36999989,5,0.615469992,13,low,west
female,other,50.00999832,no,no,yes,no,4.599999905,11.36999989,5,0.615469992,14,low,west
female,other,54.06000137,yes,yes,no,no,4.599999905,11.36999989,5,0.615469992,15,low,west
male,other,57.70000076,yes,no,yes,no,4.599999905,11.36999989,5,0.615469992,12,low,west
male,other,46.93999863,no,no,no,no,4.599999905,11.36999989,5,0.615469992,12,low,west
male,other,37.20000076,no,no,yes,no,16.29999924,8.409999847,2.5,0.69284004,13,low,west
male,other,41.36999893,no,no,no,no,16.29999924,8.409999847,2.5,0.69284004,13,low,west
female,other,32.75999832,no,no,yes,no,16.29999924,8.409999847,2.5,0.69284004,13,low,west
male,other,54.88999939,no,no,no,no,16.29999924,8.409999847,2.5,0.69284004,14,low,west
female,other,34.77999878,no,no,yes,no,16.29999924,8.409999847,2.5,0.69284004,13,low,west
female,other,38.09999847,no,no,yes,no,16.29999924,8.409999847,2.5,0.69284004,14,low,west
female,other,62.33000183,yes,no,yes,no,5.900000095,8.319999695,9,0.495380014,14,high,west
male,other,46.93999863,yes,no,yes,no,5.900000095,8.319999695,9,0.495380014,13,high,west
male,hispanic,41.54000092,no,no,yes,no,5.900000095,8.319999695,9,0.495380014,12,low,west
female,other,61.45000076,no,no,yes,no,5.900000095,8.319999695,9,0.495380014,13,high,west
male,hispanic,42.83000183,no,no,yes,no,5.900000095,8.319999695,9,0.495380014,13,low,west
male,other,45.79999924,no,no,yes,no,5.900000095,8.319999695,9,0.495380014,12,high,west
female,other,40.31999969,no,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,12,low,west
male,other,60.31999969,yes,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,17,low,west
male,other,38.02000046,no,no,no,no,7.699999809,9.550000191,6.5,0.805999994,12,high,west
male,other,63.91999817,no,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,12,low,west
female,other,61.25,no,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,12,low,west
female,other,43.97999954,no,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,15,low,west
female,other,44.04999924,no,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,13,low,west
female,other,47.27000046,no,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,13,low,west
male,other,46.45999908,no,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,12,low,west
female,other,39.20999908,no,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,13,low,west
female,hispanic,52.41999817,no,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,12,low,west
male,other,51.75,no,no,no,no,7.699999809,9.550000191,6.5,0.805999994,14,low,west
male,other,45.83000183,no,no,yes,no,7.699999809,9.550000191,6.5,0.805999994,12,low,west
female,other,50.77000046,no,no,no,no,6.800000191,10.14999962,0.800000012,0.831409991,12,low,west
female,afam,39.40999985,no,no,yes,no,6.800000191,10.14999962,0.800000012,0.831409991,13,low,west
female,hispanic,46.56000137,no,no,no,no,6.800000191,10.14999962,0.800000012,0.831409991,12,low,west
male,other,50.99000168,no,no,yes,no,6.800000191,10.14999962,0.800000012,0.831409991,17,low,west
male,other,40.77000046,no,no,yes,no,6.800000191,10.14999962,0.800000012,0.831409991,12,low,west
female,other,45.74000168,no,no,no,no,6.800000191,10.14999962,0.800000012,0.831409991,12,low,west
female,other,49.18000031,no,no,yes,no,8.199999809,9.550000191,2,0.805999994,13,low,west
female,other,51.97999954,no,no,yes,no,6.800000191,11.36999989,0.200000003,0.615469992,12,low,west
female,other,45.95999908,no,yes,yes,no,6.800000191,11.36999989,0.200000003,0.615469992,14,low,west
male,other,50.15000153,no,no,yes,no,6.800000191,11.36999989,0.200000003,0.615469992,14,low,west
female,other,53.24000168,yes,no,yes,no,6.800000191,11.36999989,0.200000003,0.615469992,16,high,west
male,other,64.43000031,no,no,yes,no,6.800000191,11.36999989,0.200000003,0.615469992,17,low,west
female,hispanic,44.09999847,no,no,yes,no,11.89999962,8.409999847,16,0.69284004,12,low,west
female,hispanic,48.15999985,no,no,yes,no,11.89999962,8.409999847,16,0.69284004,14,high,west
female,other,45.09999847,yes,yes,no,no,11.89999962,8.409999847,16,0.69284004,12,low,west
male,hispanic,41.20000076,no,no,no,no,11.89999962,8.409999847,16,0.69284004,12,low,west
male,other,47.61000061,no,no,yes,no,11.89999962,8.409999847,16,0.69284004,12,low,west
male,other,62.25999832,no,yes,yes,no,11.89999962,8.409999847,16,0.69284004,16,high,west
female,other,44.72999954,no,no,yes,no,11.89999962,8.409999847,16,0.69284004,12,low,west
female,other,46.09000015,no,no,no,no,11.89999962,8.409999847,16,0.69284004,12,high,west
male,other,49.27000046,no,yes,yes,no,5.5,11.56000042,2.5,1.077370048,16,high,west
male,other,45.11000061,no,no,yes,no,5.5,11.56000042,2.5,1.077370048,13,high,west
female,other,72.80999756,no,yes,yes,no,5.5,11.56000042,2.5,1.077370048,12,low,west
female,other,39.16999817,no,no,yes,no,5.5,11.56000042,2.5,1.077370048,12,low,west
female,other,57.20999908,yes,no,yes,no,5.5,11.56000042,2.5,1.077370048,16,high,west
male,other,59.15999985,no,no,yes,no,5.5,11.56000042,2.5,1.077370048,12,low,west
female,other,54.63999939,no,yes,yes,no,8,12.96000004,1,0.713630021,15,low,west
female,other,64.87999725,no,no,yes,no,8,12.96000004,1,0.713630021,18,low,west
female,other,51.84999847,no,no,yes,no,8,12.96000004,1,0.713630021,13,low,west
male,other,46.13999939,no,no,no,no,8,12.96000004,1,0.713630021,12,low,west
female,other,36.08000183,no,no,yes,no,8,12.96000004,1,0.713630021,13,low,west
male,other,62.47000122,no,no,yes,no,8,12.96000004,1,0.713630021,16,low,west
male,other,44.63999939,no,no,yes,no,5.5,11.56000042,3,1.077370048,12,low,west
female,other,40.52999878,yes,no,yes,no,5.5,11.56000042,3,1.077370048,12,low,west
female,other,37.75,no,no,no,no,5.5,11.56000042,3,1.077370048,12,high,west
female,other,41.79999924,no,no,no,no,5.5,11.56000042,3,1.077370048,12,low,west
male,other,48.56000137,no,no,yes,yes,8.100000381,12.96000004,0.800000012,0.713630021,12,low,west
male,other,67.56999969,yes,yes,yes,yes,8.100000381,12.96000004,0.800000012,0.713630021,16,high,west
male,other,44.47999954,no,no,yes,yes,8.100000381,12.96000004,0.800000012,0.713630021,14,high,west
male,other,62.59000015,no,no,yes,yes,8.100000381,12.96000004,0.800000012,0.713630021,12,low,west
male,other,56.86999893,yes,no,yes,yes,8.100000381,12.96000004,0.800000012,0.713630021,15,high,west
female,other,34,no,no,yes,yes,8.100000381,12.96000004,0.800000012,0.713630021,14,low,west
female,other,41.29000092,no,yes,yes,no,6.099999905,12.96000004,1.200000048,0.713630021,12,low,west
female,other,60.49000168,yes,yes,yes,no,6.099999905,12.96000004,1.200000048,0.713630021,16,low,west
female,other,65.91999817,no,yes,yes,no,6.099999905,12.96000004,3.5,0.713630021,16,high,west
male,other,61.41999817,yes,no,yes,no,6.099999905,12.96000004,3.5,0.713630021,16,high,west
female,other,48.09000015,no,no,yes,no,8,12.96000004,0.5,0.713630021,14,high,west
female,other,54.75,no,no,yes,no,8,12.96000004,0.5,0.713630021,16,low,west
female,other,53.63000107,no,no,yes,no,8,12.96000004,0.5,0.713630021,14,high,west
female,other,59.50999832,no,no,yes,no,8,12.96000004,0.5,0.713630021,13,low,west
female,other,51.25,no,no,yes,yes,8,12.96000004,0.600000024,0.713630021,12,low,west
female,other,61.09999847,no,no,yes,no,7,11.56000042,1,1.077370048,15,low,west
male,other,42.50999832,no,no,yes,no,7,11.56000042,1,1.077370048,16,low,west
male,other,63.11000061,no,no,yes,no,7,11.56000042,1,1.077370048,12,low,west
male,other,62.24000168,no,no,yes,no,5.5,11.56000042,1.5,1.077370048,17,low,west
female,other,47.04999924,no,no,no,no,5.5,11.56000042,1.5,1.077370048,14,low,west
female,other,54.47999954,no,no,yes,no,5.5,11.56000042,1.5,1.077370048,14,high,west
female,other,58.84000015,no,no,yes,no,5.5,11.56000042,1.5,1.077370048,13,high,west
male,other,41.63999939,no,no,no,no,5.5,11.56000042,1.5,1.077370048,12,low,west
male,other,66.83000183,no,no,yes,no,12.39999962,11.56000042,9,1.077370048,14,low,west
male,other,39.84999847,no,no,yes,no,12.39999962,11.56000042,9,1.077370048,12,high,west
female,other,46.27999878,no,yes,yes,no,12.39999962,11.56000042,9,1.077370048,16,low,west
female,other,59.38999939,no,no,yes,no,12.39999962,11.56000042,9,1.077370048,16,low,west
female,other,42.56999969,no,no,yes,no,12.39999962,11.56000042,9,1.077370048,13,low,west
male,other,57.83000183,no,no,yes,no,12.39999962,11.56000042,9,1.077370048,12,low,west
male,other,46.13999939,no,no,yes,no,12.39999962,11.56000042,9,1.077370048,12,low,west
female,other,55.70000076,no,no,yes,no,12.39999962,11.56000042,9,1.077370048,12,high,west
female,other,41.88000107,no,no,yes,no,12.39999962,11.56000042,9,1.077370048,15,low,west
female,other,37.02999878,no,no,no,no,13.80000019,12.96000004,5,0.713630021,12,low,west
female,other,44.43999863,no,no,yes,no,13.80000019,12.96000004,5,0.713630021,12,high,west
male,other,64.59999847,yes,no,yes,no,13.80000019,12.96000004,5,0.713630021,17,high,west
male,afam,58.93000031,yes,yes,yes,yes,7,11.56000042,0.699999988,1.077370048,16,high,west
male,other,61.90999985,no,no,yes,yes,7,11.56000042,0.699999988,1.077370048,12,high,west
female,other,59.47000122,yes,yes,yes,yes,7,11.56000042,0.699999988,1.077370048,17,low,west
female,other,59.59999847,yes,yes,yes,yes,7,11.56000042,0.699999988,1.077370048,16,high,west
female,other,53.90000153,no,no,yes,yes,7,11.56000042,0.699999988,1.077370048,14,low,west
female,other,38.34999847,no,no,yes,no,10.19999981,12.96000004,0.800000012,0.713630021,12,low,west
female,other,47.20999908,yes,no,yes,no,7.199999809,12.96000004,1,0.713630021,14,low,west
female,other,49.72999954,no,no,yes,no,7.199999809,12.96000004,1,0.713630021,12,high,west
female,other,44.18000031,no,no,yes,no,7.199999809,12.96000004,1,0.713630021,12,low,west
male,other,59.54999924,no,no,no,no,7.199999809,12.96000004,1,0.713630021,12,low,west
male,other,48.11000061,no,no,no,no,7.199999809,12.96000004,1,0.713630021,12,low,west
female,other,49.47000122,no,no,yes,no,10.89999962,11.56000042,2,1.077370048,16,high,west
male,other,45.90000153,no,no,yes,no,10.89999962,11.56000042,2,1.077370048,12,low,west
male,other,46.77999878,yes,no,yes,no,6.099999905,12.96000004,4,0.713630021,13,high,west
male,other,50.58000183,yes,no,no,no,6.099999905,12.96000004,4,0.713630021,12,low,west
female,other,52.58000183,no,no,yes,no,6.099999905,12.96000004,4,0.713630021,13,high,west
female,other,43.40000153,yes,yes,yes,no,6.099999905,12.96000004,4,0.713630021,14,low,west
male,other,62.56999969,no,no,yes,no,6.099999905,12.96000004,4,0.713630021,15,high,west
female,other,57.59999847,yes,no,no,no,6.099999905,12.96000004,4,0.713630021,12,low,west
female,other,47.83000183,yes,no,yes,no,6.099999905,12.96000004,4,0.713630021,12,low,west
male,other,45.56000137,no,no,yes,no,6.099999905,12.96000004,4,0.713630021,12,low,west
female,other,45.22000122,yes,no,yes,no,7.599999905,11.56000042,8,1.077370048,12,low,west
female,other,43.13999939,no,no,no,no,7.599999905,11.56000042,8,1.077370048,12,low,west
